"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PDZD23",1.76958573099201e-24,0.913869752221015,0.805,0.652,3.53917146198402e-21,"8","PDZD2"
"CPLX22",4.60346702258882e-24,0.656832521046281,0.727,0.46,9.20693404517764e-21,"8","CPLX2"
"ARL6IP11",7.75057928304783e-24,0.508075274244667,1,0.791,1.55011585660957e-20,"8","ARL6IP1"
"ASTN21",7.90707052585402e-24,0.777404617211522,0.987,0.828,1.5814141051708e-20,"8","ASTN2"
"HS3ST52",8.40792253031016e-24,1.19565505318749,0.814,0.612,1.68158450606203e-20,"8","HS3ST5"
"NTRK31",1.05168148573179e-23,1.03712298334718,0.762,0.446,2.10336297146359e-20,"8","NTRK3"
"ABCA14",2.02618284265997e-23,0.349607266977541,0.926,0.614,4.05236568531995e-20,"8","ABCA1"
"CNTNAP51",3.19707362846452e-23,1.38922214367702,0.766,0.583,6.39414725692904e-20,"8","CNTNAP5"
"KLHL131",5.97591195843157e-23,0.563448031037742,0.97,0.851,1.19518239168631e-19,"8","KLHL13"
"TSPAN72",9.32662081107213e-23,0.886143916073578,0.775,0.582,1.86532416221443e-19,"8","TSPAN7"
"DPF31",3.38222974259504e-22,0.688745551693618,0.892,0.833,6.76445948519008e-19,"8","DPF3"
"CADM21",6.05282146275541e-22,0.647087700129237,0.874,0.759,1.21056429255108e-18,"8","CADM2"
"PTPRG3",8.40420935014593e-22,1.3310734776781,1,0.927,1.68084187002919e-18,"8","PTPRG"
"PAK51",2.42179762779764e-21,0.778212097202979,0.784,0.637,4.84359525559527e-18,"8","PAK5"
"FGF142",3.49623001053906e-21,0.820297875099331,0.996,0.87,6.99246002107811e-18,"8","FGF14"
"NEAT11",4.01058796713523e-21,0.34397496645828,0.996,0.907,8.02117593427045e-18,"8","NEAT1"
"CRB11",1.0428443123832e-20,0.323789301502811,0.909,0.661,2.0856886247664e-17,"8","CRB1"
"KLHL292",1.08535297392437e-20,0.611923520381822,0.952,0.757,2.17070594784874e-17,"8","KLHL29"
"USH2A",1.44302797210288e-20,0.271204745329964,0.866,0.626,2.88605594420576e-17,"8","USH2A"
"GRIK31",2.2543472444354e-20,0.947198906451808,0.714,0.458,4.5086944888708e-17,"8","GRIK3"
"KAZN1",4.40572669656873e-20,0.705692437477204,1,0.984,8.81145339313746e-17,"8","KAZN"
"SH3KBP11",4.86699619699226e-20,0.704594140389269,0.766,0.54,9.73399239398452e-17,"8","SH3KBP1"
"ZNF804B",5.57966150898687e-20,0.844830993447107,0.316,0.387,1.11593230179737e-16,"8","ZNF804B"
"TNIK2",1.84898139248484e-19,0.574043935208463,0.974,0.834,3.69796278496968e-16,"8","TNIK"
"AC025159.12",3.82487117983154e-19,0.490046025026853,0.918,0.62,7.64974235966307e-16,"8","AC025159.1"
"LEMD11",5.58194642490442e-19,0.560919136595584,0.784,0.545,1.11638928498088e-15,"8","LEMD1"
"ZNF804A1",1.51553428119565e-18,0.470409931498191,0.987,0.871,3.03106856239129e-15,"8","ZNF804A"
"NOL41",1.95083674624867e-18,0.547215276944806,0.749,0.491,3.90167349249734e-15,"8","NOL4"
"SULF23",2.14064428093096e-18,0.331951416610014,0.948,0.654,4.28128856186193e-15,"8","SULF2"
"ATP8A12",5.7892309985219e-18,0.484225793028951,0.926,0.776,1.15784619970438e-14,"8","ATP8A1"
"ATXN14",1.88822692264916e-17,0.414355078726123,0.9,0.715,3.77645384529832e-14,"8","ATXN1"
"LINC014561",1.96251031423406e-17,0.634406969556831,0.996,0.902,3.92502062846812e-14,"8","LINC01456"
"AFF22",7.361349316771e-17,0.737706648813025,0.913,0.773,1.4722698633542e-13,"8","AFF2"
"SH3PXD2A2",1.053071451614e-16,0.61568683927628,0.848,0.783,2.106142903228e-13,"8","SH3PXD2A"
"MARCH12",1.11965314044526e-16,0.99483132211132,0.762,0.701,2.23930628089052e-13,"8","MARCH1"
"GALNT132",2.5512954586246e-16,0.489803129587153,0.987,0.893,5.1025909172492e-13,"8","GALNT13"
"UNC5C2",2.61329279025305e-16,0.860618674951989,0.883,0.888,5.22658558050611e-13,"8","UNC5C"
"PEG102",3.15654879095873e-16,0.6170768441527,0.996,0.897,6.31309758191745e-13,"8","PEG10"
"DPP61",3.65434288123177e-16,0.54819453369825,0.753,0.525,7.30868576246354e-13,"8","DPP6"
"NAV12",6.19329071061331e-16,0.464879042578614,1,0.971,1.23865814212266e-12,"8","NAV1"
"FMN22",1.8513897566308e-15,0.460906104911834,0.983,0.908,3.7027795132616e-12,"8","FMN2"
"RBFOX32",1.34271958825247e-14,0.376045759914234,0.762,0.638,2.68543917650494e-11,"8","RBFOX3"
"MTCL11",3.26007194011171e-14,0.446922924772748,0.957,0.794,6.52014388022342e-11,"8","MTCL1"
"FSTL41",1.05137956987226e-13,0.478963232586494,0.736,0.572,2.10275913974453e-10,"8","FSTL4"
"SNCAIP3",1.70398504240572e-13,0.373098466529159,0.931,0.693,3.40797008481143e-10,"8","SNCAIP"
"GPR137C2",1.72466246772496e-13,0.471605622509228,0.892,0.833,3.44932493544992e-10,"8","GPR137C"
"GRIA32",1.86189742101556e-13,0.375315733678926,0.879,0.54,3.72379484203112e-10,"8","GRIA3"
"ENOX12",2.65531811772034e-13,0.437843818417807,0.853,0.748,5.31063623544069e-10,"8","ENOX1"
"CPEB31",2.84629833994077e-13,0.572469793533431,0.732,0.646,5.69259667988153e-10,"8","CPEB3"
"MPPED23",6.25933281885829e-13,0.528174820136881,0.792,0.546,1.25186656377166e-09,"8","MPPED2"
"RBMS31",2.40231643788583e-12,0.678115283853723,0.996,0.933,4.80463287577167e-09,"8","RBMS3"
"AL033504.11",2.75000514532579e-12,0.680200473985936,0.792,0.705,5.50001029065158e-09,"8","AL033504.1"
"LRP1B4",2.85649519862266e-12,1.09855069710972,0.926,0.827,5.71299039724532e-09,"8","LRP1B"
"AC109466.13",3.28609357479753e-12,0.586475622679686,0.996,0.931,6.57218714959506e-09,"8","AC109466.1"
"LIFR2",5.27985549391127e-12,0.277756372668396,0.935,0.729,1.05597109878225e-08,"8","LIFR"
"RALYL2",5.68396377787484e-12,0.633314033751582,0.896,0.842,1.13679275557497e-08,"8","RALYL"
"TMEM1082",7.16297842453371e-12,0.609074373977213,0.944,0.778,1.43259568490674e-08,"8","TMEM108"
"KIRREL33",1.40231362289539e-11,1.05378298480373,0.758,0.696,2.80462724579078e-08,"8","KIRREL3"
"SH3GL31",1.94807249038231e-11,0.581050772402082,0.671,0.579,3.89614498076462e-08,"8","SH3GL3"
"NAV21",2.06288024699078e-11,0.690109877129557,1,0.983,4.12576049398157e-08,"8","NAV2"
"ANKH1",2.50237049069254e-11,0.468657900589037,0.779,0.712,5.00474098138507e-08,"8","ANKH"
"PLCXD31",8.54692306215906e-11,0.345423372246262,0.649,0.42,1.70938461243181e-07,"8","PLCXD3"
"PELI22",1.01829996204454e-10,0.673765672197511,0.853,0.81,2.03659992408909e-07,"8","PELI2"
"CNR11",1.31737797150932e-10,0.802951083545718,0.68,0.528,2.63475594301863e-07,"8","CNR1"
"KCNMB21",1.83100169439486e-10,1.50140880836022,0.654,0.545,3.66200338878972e-07,"8","KCNMB2"
"MTUS21",1.86576685069099e-10,0.628084539471646,0.697,0.592,3.73153370138199e-07,"8","MTUS2"
"RCAN21",1.96920418515755e-10,0.63381587901812,0.693,0.511,3.9384083703151e-07,"8","RCAN2"
"PCLO1",2.5390318583918e-10,0.594586360729923,0.714,0.638,5.07806371678359e-07,"8","PCLO"
"CACNA2D31",3.02852087044566e-10,0.944963945990622,0.658,0.542,6.05704174089133e-07,"8","CACNA2D3"
"MACROD21",3.09166784268714e-10,0.509227353270946,0.866,0.866,6.18333568537429e-07,"8","MACROD2"
"SORBS12",3.21649104728266e-10,0.493459051342736,0.835,0.798,6.43298209456532e-07,"8","SORBS1"
"FSIP21",3.43335588945695e-10,0.439662277829827,0.9,0.626,6.8667117789139e-07,"8","FSIP2"
"DGKI1",4.10222074895436e-10,0.667159815517068,0.727,0.586,8.20444149790871e-07,"8","DGKI"
"STMN41",4.8478213393515e-10,0.747592800268242,0.658,0.583,9.69564267870301e-07,"8","STMN4"
"SAMD52",5.53374033079847e-10,0.727460826477073,0.797,0.778,1.10674806615969e-06,"8","SAMD5"
"RNF1521",8.74409901112609e-10,0.415583906445066,0.948,0.694,1.74881980222522e-06,"8","RNF152"
"NEGR11",2.6551289396799e-09,0.413216668096267,0.957,0.779,5.3102578793598e-06,"8","NEGR1"
"PDE4B1",3.20909262224405e-09,0.478067680016688,0.913,0.89,6.41818524448809e-06,"8","PDE4B"
"DOK61",4.42791773579139e-09,0.415561060005203,0.84,0.737,8.85583547158277e-06,"8","DOK6"
"PLEKHA52",7.08770854440569e-09,0.317476791119823,1,0.981,1.41754170888114e-05,"8","PLEKHA5"
"SGCD2",8.16753721833886e-09,0.716493734498887,0.688,0.565,1.63350744366777e-05,"8","SGCD"
"REEP11",1.41992375698956e-08,0.564847862551931,0.636,0.541,2.83984751397912e-05,"8","REEP1"
"NGFR1",1.51343994768152e-08,0.268340839978435,0.706,0.763,3.02687989536305e-05,"8","NGFR"
"RAB303",2.0195096316162e-08,0.451765480649314,0.883,0.812,4.03901926323241e-05,"8","RAB30"
"SIAH3",2.35974557898507e-08,0.792022316051681,0.606,0.537,4.71949115797014e-05,"8","SIAH3"
"SLC1A21",3.17305362494369e-08,0.556807282787023,0.797,0.817,6.34610724988738e-05,"8","SLC1A2"
"NELL11",3.35312410017703e-08,0.338484532739968,0.398,0.594,6.70624820035405e-05,"8","NELL1"
"RASGEF1B3",4.60873425130221e-08,0.776669468238062,0.706,0.653,9.21746850260442e-05,"8","RASGEF1B"
"APBB21",6.51773333227588e-08,0.340373557007002,0.857,0.827,0.000130354666645518,"8","APBB2"
"SLCO5A12",6.67065033873402e-08,0.461998664800786,0.727,0.682,0.00013341300677468,"8","SLCO5A1"
"TMEM132E",7.66382401924904e-08,0.276445491837025,0.398,0.456,0.000153276480384981,"8","TMEM132E"
"MGAT4C1",1.31605567855767e-07,0.92511670160718,0.649,0.604,0.000263211135711533,"8","MGAT4C"
"AL589740.11",1.50221827065553e-07,0.289121776869415,0.424,0.624,0.000300443654131105,"8","AL589740.1"
"LRRC72",1.64195343816133e-07,1.11721378903757,0.697,0.602,0.000328390687632265,"8","LRRC7"
"SEMA3C3",6.75656460966296e-07,0.434085754694249,0.485,0.701,0.00135131292193259,"8","SEMA3C"
"NDST31",7.31311835599099e-07,1.0580640575185,0.606,0.535,0.0014626236711982,"8","NDST3"
"AGBL41",8.34856983693337e-07,0.414021551796947,0.623,0.491,0.00166971396738667,"8","AGBL4"
"SCHIP11",1.07240833237629e-06,0.25508115013558,0.736,0.617,0.00214481666475259,"8","SCHIP1"
"CDH62",1.2745173069664e-06,0.690831615568819,0.623,0.565,0.00254903461393279,"8","CDH6"
"DLX6-AS1",2.17897474816413e-06,0.581726377540225,0.394,0.443,0.00435794949632826,"8","DLX6-AS1"
"LINC018761",3.49360364306061e-06,0.548756800608539,0.991,0.833,0.00698720728612121,"8","LINC01876"
"KHDRBS31",4.58399133435259e-06,0.581334853813683,0.714,0.679,0.00916798266870518,"8","KHDRBS3"
"CDH113",1.10713188218819e-05,0.263772540675374,0.749,0.619,0.0221426376437639,"8","CDH11"
"SNCA1",1.32510057553504e-05,0.253188565681272,0.978,0.833,0.0265020115107007,"8","SNCA"
"CADM12",1.39272189981264e-05,0.404152648267089,0.965,0.94,0.0278544379962529,"8","CADM1"
"GRIA21",1.7561702868897e-05,0.577907528415518,0.623,0.504,0.035123405737794,"8","GRIA2"
"SVOP2",2.44743610471739e-05,0.59361235054204,0.615,0.622,0.0489487220943479,"8","SVOP"
"SFMBT21",2.76374537583919e-05,0.334218669098807,0.974,0.822,0.0552749075167838,"8","SFMBT2"
"PCDH73",3.31403624471329e-05,0.5522591743912,0.835,0.778,0.0662807248942657,"8","PCDH7"
"KCNMA13",4.54739940558698e-05,0.428386620183104,0.723,0.613,0.0909479881117397,"8","KCNMA1"
"DLG22",5.81352185126171e-05,0.511354910653802,0.97,0.874,0.116270437025234,"8","DLG2"
"GALNT141",6.36803383019628e-05,0.864224812013567,0.615,0.584,0.127360676603926,"8","GALNT14"
"CCDC144NL-AS11",0.000266108161949688,0.394529662516417,0.818,0.824,0.532216323899376,"8","CCDC144NL-AS1"
"PCDH151",0.000667851160786239,0.312119389022756,0.892,0.839,1,"8","PCDH15"
"MEIS22",0.00142214616851379,0.443344234525783,0.892,0.935,1,"8","MEIS2"
"CREB52",0.00292831884711405,0.293763960509798,0.831,0.745,1,"8","CREB5"
"CDH20",0.00318623603300477,0.285826525531666,0.727,0.689,1,"8","CDH20"
"ST6GALNAC51",0.00443716462599117,0.547953166433872,0.771,0.792,1,"8","ST6GALNAC5"
"AC021504.12",0.00480073100433701,0.437840506932067,0.667,0.641,1,"8","AC021504.1"
"CPEB42",0.00588670194196868,0.383469569477812,0.641,0.658,1,"8","CPEB4"
"CLSTN23",0.00874026657814853,0.669438885930909,0.641,0.637,1,"8","CLSTN2"
"KCTD161",0.00887213684624157,0.705990326102363,0.597,0.527,1,"8","KCTD16"
"AC011294.1",2.5308250700524e-75,0.38897807371757,1,0.584,5.06165014010479e-72,"9","AC011294.1"
"AC018467.1",1.99859498365005e-73,0.29091270715692,1,0.358,3.99718996730009e-70,"9","AC018467.1"
"AC063979.2",8.03778687664756e-70,0.263497952336424,0.991,0.47,1.60755737532951e-66,"9","AC063979.2"
"EGFLAM1",1.30086767480128e-69,0.254230500646743,1,0.596,2.60173534960256e-66,"9","EGFLAM"
"WDR72",5.80447018319176e-69,0.519050951880786,1,0.43,1.16089403663835e-65,"9","WDR72"
"VSX11",1.57784419734481e-68,0.350975003560434,0.991,0.43,3.15568839468961e-65,"9","VSX1"
"USH2A1",1.97502008463704e-66,0.707002234662952,1,0.627,3.95004016927408e-63,"9","USH2A"
"LINC01725",2.42346790425364e-66,0.286236983008583,1,0.526,4.84693580850727e-63,"9","LINC01725"
"PPP1R171",6.06042544777135e-66,0.343221285206228,1,0.639,1.21208508955427e-62,"9","PPP1R17"
"AP002444.11",1.21985756002232e-62,0.588618322551893,1,0.532,2.43971512004464e-59,"9","AP002444.1"
"AGBL42",1.55320360903821e-61,3.11124526048033,0.982,0.49,3.10640721807642e-58,"9","AGBL4"
"CFAP472",2.29089139350353e-61,2.47095374152917,0.965,0.546,4.58178278700705e-58,"9","CFAP47"
"SPNS22",3.22600964215606e-61,0.400760613002375,1,0.507,6.45201928431213e-58,"9","SPNS2"
"ITGA41",1.06526711982896e-58,0.256543866959355,1,0.588,2.13053423965792e-55,"9","ITGA4"
"CDC20B",1.57840149502762e-56,3.66197593621654,0.93,0.562,3.15680299005524e-53,"9","CDC20B"
"AL662796.1",1.67336850847334e-55,0.446457998773072,1,0.615,3.34673701694668e-52,"9","AL662796.1"
"LINC01967",2.1908138901088e-55,0.300510876266527,0.974,0.611,4.3816277802176e-52,"9","LINC01967"
"SLC44A3-AS12",3.07606869168397e-54,0.749004441056482,0.982,0.627,6.15213738336793e-51,"9","SLC44A3-AS1"
"TP73",4.0501594360021e-53,1.31239774618247,0.93,0.564,8.10031887200419e-50,"9","TP73"
"DNAH91",8.59596769959876e-52,1.88463284329439,0.921,0.396,1.71919353991975e-48,"9","DNAH9"
"HYDIN2",1.17809461481133e-51,1.36651864604044,0.991,0.671,2.35618922962267e-48,"9","HYDIN"
"AL391117.11",1.68660856275059e-51,0.476240559182057,0.965,0.541,3.37321712550119e-48,"9","AL391117.1"
"FAM135B2",1.7510453721376e-51,1.09695678141107,0.991,0.528,3.5020907442752e-48,"9","FAM135B"
"AC024901.11",9.3362386918716e-51,0.301198614411748,0.965,0.649,1.86724773837432e-47,"9","AC024901.1"
"CLSTN24",3.09624189636403e-49,1.96328987810648,0.991,0.635,6.19248379272807e-46,"9","CLSTN2"
"CERKL",1.72749744917335e-48,1.28086316400948,0.912,0.429,3.4549948983467e-45,"9","CERKL"
"NAV33",2.93668156047935e-48,2.2213410598219,0.991,0.845,5.8733631209587e-45,"9","NAV3"
"DNAH72",5.97196983859819e-48,1.46064381569104,0.974,0.634,1.19439396771964e-44,"9","DNAH7"
"ARMC32",5.0245676675228e-47,1.68036628103982,0.93,0.51,1.00491353350456e-43,"9","ARMC3"
"EBF32",5.90605834768881e-47,1.75188113967979,1,0.655,1.18121166953776e-43,"9","EBF3"
"TRMT9B3",4.2847784994128e-46,1.48522673444501,1,0.767,8.5695569988256e-43,"9","TRMT9B"
"CFAP2991",4.95786376667788e-46,1.62559653545054,0.912,0.488,9.91572753335576e-43,"9","CFAP299"
"CCDC1461",8.30013407082212e-46,1.48882191770174,0.982,0.74,1.66002681416442e-42,"9","CCDC146"
"AL160290.2",1.11454618553656e-45,0.295521694639748,0.974,0.532,2.22909237107312e-42,"9","AL160290.2"
"CFAP542",2.82717819639577e-45,1.2752219263383,0.982,0.63,5.65435639279154e-42,"9","CFAP54"
"RUNDC3B2",4.30832247760674e-45,0.61065397127767,0.982,0.499,8.61664495521347e-42,"9","RUNDC3B"
"NEUROD41",5.67053570963639e-44,0.372806400380761,0.982,0.735,1.13410714192728e-40,"9","NEUROD4"
"LINC01980",6.19844373404346e-44,0.636459437141553,1,0.831,1.23968874680869e-40,"9","LINC01980"
"KCNIP42",1.79936846378244e-43,2.5932456728023,0.947,0.664,3.59873692756489e-40,"9","KCNIP4"
"AC114689.3",5.10437951795351e-43,0.495595413547588,0.895,0.487,1.0208759035907e-39,"9","AC114689.3"
"CFAP461",2.5824882061031e-42,1.67077031542392,0.886,0.454,5.1649764122062e-39,"9","CFAP46"
"AQP4-AS1",2.99957188353366e-42,0.651386159524558,0.956,0.68,5.99914376706733e-39,"9","AQP4-AS1"
"PEX5L1",1.02311265122345e-41,0.868385204211444,0.939,0.48,2.04622530244691e-38,"9","PEX5L"
"AC112206.2",3.04815546979103e-41,0.402060280415692,0.895,0.594,6.09631093958206e-38,"9","AC112206.2"
"ADGB",1.94832948741794e-40,1.91253308592083,0.86,0.478,3.89665897483588e-37,"9","ADGB"
"MEG32",2.2448582525306e-40,0.383061144904785,1,0.695,4.4897165050612e-37,"9","MEG3"
"REEP12",4.76089902755739e-40,0.596420976148569,0.982,0.54,9.52179805511479e-37,"9","REEP1"
"ONECUT13",5.18139813759926e-40,0.73418883488388,1,0.732,1.03627962751985e-36,"9","ONECUT1"
"KLHL321",6.2810539580006e-40,0.598527816027002,0.991,0.611,1.25621079160012e-36,"9","KLHL32"
"AL355499.21",1.04451221827201e-39,0.490429240340946,1,0.683,2.08902443654402e-36,"9","AL355499.2"
"EML6",9.95075669762746e-39,0.774604065227047,0.982,0.598,1.99015133952549e-35,"9","EML6"
"DNAH122",2.49262079932777e-38,1.50870347986325,0.895,0.551,4.98524159865553e-35,"9","DNAH12"
"CCNO",6.91668791327811e-38,1.16689646684944,0.842,0.391,1.38333758265562e-34,"9","CCNO"
"IGSF211",1.49643001169132e-37,0.266088369002448,0.965,0.644,2.99286002338265e-34,"9","IGSF21"
"ITGA93",2.53060586888973e-37,0.389484518619747,1,0.567,5.06121173777945e-34,"9","ITGA9"
"MDGA12",1.71469752340247e-36,0.309403704607833,1,0.642,3.42939504680495e-33,"9","MDGA1"
"ANKFN12",5.25194434252069e-36,0.5411229192051,0.965,0.609,1.05038886850414e-32,"9","ANKFN1"
"DCC2",7.16413196981119e-36,1.43821453737151,1,0.968,1.43282639396224e-32,"9","DCC"
"SERPINI22",8.5852695848988e-35,0.923285237478928,0.93,0.553,1.71705391697976e-31,"9","SERPINI2"
"DGKB2",8.7885672244896e-35,1.3208901479694,0.982,0.76,1.75771344489792e-31,"9","DGKB"
"TBR11",2.57404420184034e-34,0.630647645635738,0.851,0.545,5.14808840368069e-31,"9","TBR1"
"VWA3A2",6.03122281450205e-34,0.589129189961666,0.895,0.447,1.20624456290041e-30,"9","VWA3A"
"CFAP432",7.1689470405059e-34,1.07663767723573,0.895,0.541,1.43378940810118e-30,"9","CFAP43"
"EBF22",2.61935605381358e-33,1.43783650427691,0.93,0.635,5.23871210762716e-30,"9","EBF2"
"ESRRG3",3.03583563604201e-33,1.2935899234008,1,0.759,6.07167127208401e-30,"9","ESRRG"
"ST183",6.03866962733767e-33,1.0144065407006,0.947,0.632,1.20773392546753e-29,"9","ST18"
"SPAG172",9.65237173366247e-33,1.47581119830329,0.877,0.614,1.93047434673249e-29,"9","SPAG17"
"TEKT1",1.44790392533399e-32,1.13620781710801,0.833,0.51,2.89580785066799e-29,"9","TEKT1"
"CFAP701",1.71234353417604e-32,1.03110199638448,0.877,0.502,3.42468706835208e-29,"9","CFAP70"
"CACNA2D13",2.13181596332169e-32,0.834035279447238,0.974,0.61,4.26363192664337e-29,"9","CACNA2D1"
"NRG33",3.00540344564485e-32,1.35223851189594,0.991,0.895,6.0108068912897e-29,"9","NRG3"
"DCDC12",4.37452946763205e-32,1.04328612987397,0.965,0.698,8.7490589352641e-29,"9","DCDC1"
"LAMB12",1.51590690115077e-31,0.262670121663475,0.982,0.664,3.03181380230154e-28,"9","LAMB1"
"AP000446.1",2.68795478234389e-31,0.481031094859101,0.982,0.56,5.37590956468777e-28,"9","AP000446.1"
"LZTS13",2.83075205095464e-31,1.01769332261066,0.904,0.575,5.66150410190928e-28,"9","LZTS1"
"POU2F23",3.96287964387566e-31,0.655733402546649,0.947,0.595,7.92575928775131e-28,"9","POU2F2"
"SPATA172",8.29098943286536e-31,0.995949844658066,0.912,0.509,1.65819788657307e-27,"9","SPATA17"
"WDR632",1.00874720302361e-30,0.965796951265135,0.86,0.51,2.01749440604722e-27,"9","WDR63"
"MAML33",8.06492436945553e-30,1.12200377855372,1,0.961,1.61298487389111e-26,"9","MAML3"
"NEK102",1.59079685197465e-29,1.09288227648207,0.886,0.548,3.1815937039493e-26,"9","NEK10"
"E2F71",2.77700988813859e-29,2.17662530869636,0.86,0.812,5.55401977627719e-26,"9","E2F7"
"SEMA6A5",6.84735619485218e-29,0.950513753182479,0.991,0.804,1.36947123897044e-25,"9","SEMA6A"
"UNC5A1",8.08508817732189e-29,0.633952509239501,0.825,0.476,1.61701763546438e-25,"9","UNC5A"
"PHACTR33",9.20464371167667e-29,0.544253668365409,0.991,0.662,1.84092874233533e-25,"9","PHACTR3"
"AP003049.22",1.13594839583067e-28,0.510310855578859,0.895,0.489,2.27189679166134e-25,"9","AP003049.2"
"CNGB11",2.05988841816649e-28,0.258068537199734,0.851,0.4,4.11977683633297e-25,"9","CNGB1"
"RORB1",3.66368823572179e-28,1.03089146153753,0.851,0.513,7.32737647144359e-25,"9","RORB"
"CFAP612",5.17830887908833e-28,0.842903405823532,0.86,0.55,1.03566177581767e-24,"9","CFAP61"
"EFHC21",7.00710766577214e-28,0.745810447069557,0.825,0.462,1.40142153315443e-24,"9","EFHC2"
"MEF2C-AS1",3.6050693895153e-27,0.26524852084084,0.965,0.78,7.2101387790306e-24,"9","MEF2C-AS1"
"EYA12",1.12059777773302e-26,0.382633114898006,0.982,0.723,2.24119555546605e-23,"9","EYA1"
"AC098829.13",2.70228265147922e-26,0.669755746374042,1,0.819,5.40456530295844e-23,"9","AC098829.1"
"LINC009072",3.02887922381975e-26,1.44460512426481,0.877,0.723,6.05775844763949e-23,"9","LINC00907"
"AFAP14",3.22241953172454e-26,0.90728706693778,1,0.781,6.44483906344908e-23,"9","AFAP1"
"NEUROD11",3.36636241845234e-26,0.768274938195865,0.807,0.464,6.73272483690468e-23,"9","NEUROD1"
"ELAVL43",3.84173561208357e-26,0.629240642051223,0.956,0.562,7.68347122416714e-23,"9","ELAVL4"
"RIPOR21",4.32435702318218e-26,0.962731184715274,0.877,0.541,8.64871404636436e-23,"9","RIPOR2"
"STARD132",1.26706082432755e-25,0.25857475188801,1,0.747,2.5341216486551e-22,"9","STARD13"
"MARCH31",3.98356666068021e-25,0.456072762702313,0.982,0.629,7.96713332136042e-22,"9","MARCH3"
"IGSF11",4.19877631739375e-25,1.14560106891427,0.807,0.377,8.39755263478749e-22,"9","IGSF11"
"FOXN42",2.47760512108337e-23,1.31828820841112,0.86,0.637,4.95521024216674e-20,"9","FOXN4"
"PCBP34",3.29992222134542e-23,0.4411353150453,0.991,0.729,6.59984444269084e-20,"9","PCBP3"
"CEP1282",3.39098237764385e-23,0.998232962706316,0.991,0.842,6.78196475528769e-20,"9","CEP128"
"ANKRD443",4.9393307740994e-23,0.398142797473933,0.974,0.548,9.87866154819881e-20,"9","ANKRD44"
"XKR72",6.92190277612809e-23,0.486235979189676,0.825,0.415,1.38438055522562e-19,"9","XKR7"
"MDM2",9.68870928146661e-23,1.10261333654177,0.982,0.898,1.93774185629332e-19,"9","MDM2"
"LHX1-DT2",1.86389065303081e-22,0.331618635729238,0.851,0.503,3.72778130606161e-19,"9","LHX1-DT"
"TTC292",6.57827127070203e-22,1.09198141582842,0.798,0.602,1.31565425414041e-18,"9","TTC29"
"CCDC60",1.81921885287278e-21,0.906776108624669,0.816,0.727,3.63843770574555e-18,"9","CCDC60"
"DISP33",5.05170741058752e-21,0.547010713386822,0.93,0.584,1.0103414821175e-17,"9","DISP3"
